onset,duration,trial_type,param_surprise,param_V,param_rpe,onset_sec,duration_sec,offset_sec,onset_tr_floor,offset_tr_ceil,feature_start_sec,feature_end_sec,feature_start_tr,feature_end_tr,feature_n_trs
2.18384076507209,1.20266083492788,ChoiceTactile,-0.1633151305024583,-0.4832523832632767,,2.18384076507209,1.20266083492788,3.38650159999997,0,2,6.851520765072091,8.054181599999971,2,3,2
10.2359906184929,1.47458768150773,ChoiceTactile,0.1539259528233901,-0.4832523832632767,,10.2359906184929,1.47458768150773,11.71057830000063,4,6,14.903670618492901,16.37825830000063,6,7,2
17.443528420612,1.14888547938881,ChoiceTactile,0.4409054204571903,-0.5045922680254525,,17.443528420612,1.14888547938881,18.59241390000081,7,8,22.111208420612,23.26009390000081,9,9,1
27.3100623427836,1.21049295721696,ChoiceTactile,0.7028971478658783,-0.5045922680254525,,27.3100623427836,1.21049295721696,28.52055530000056,11,13,31.9777423427836,33.18823530000056,13,14,2
36.8091100800384,1.60259761996167,ChoiceTactile,0.9439061742183492,-0.5046323956276205,,36.8091100800384,1.60259761996167,38.41170770000007,15,17,41.4767900800384,43.07938770000007,17,18,2
43.9850804284451,1.33835567155529,ChoiceTactile,1.1670456797754505,-0.5259722803897963,,43.9850804284451,1.33835567155529,45.32343610000039,18,20,48.652760428445106,49.9911161000004,20,21,2
51.660724911414,1.5706153885867,ChoiceTactile,-0.7122863255449465,0.0799677378301096,,51.660724911414,1.5706153885867,53.2313403000007,22,23,56.328404911414,57.8990203000007,24,24,1
59.3443584577717,1.21906794222832,ChoiceTactile,-0.5179604888299432,0.1225269736357552,,59.3443584577717,1.21906794222832,60.56342640000002,25,26,64.0120384577717,65.23110640000002,27,27,1
66.9512953746662,2.14310012533406,ChoiceTactile,1.7516504908938313,-0.4822334295627745,,66.9512953746662,2.14310012533406,69.09439550000026,28,30,71.6189753746662,73.76207550000026,30,31,2
74.5125150087551,1.20290789124556,ChoiceTactile,1.9237547845616985,-0.5035334888309521,,74.5125150087551,1.20290789124556,75.71542290000066,31,33,79.1801950087551,80.38310290000067,33,34,2
83.4999370326987,1.41942186730193,ChoiceTactile,-0.0005184344051703,-0.5035713982804552,,83.4999370326987,1.41942186730193,84.91935890000063,35,37,88.1676170326987,89.58703890000064,37,38,2
91.579585814573,1.45653318542736,ChoiceTactile,0.1539259528233901,-1.0858950735655004,,91.579585814573,1.45653318542736,93.03611900000035,39,40,96.247265814573,97.70379900000036,41,41,1
99.6669110225585,1.57386187744214,ChoiceTactile,0.3008334014071137,0.1012294304652217,,99.6669110225585,1.57386187744214,101.24077290000064,42,44,104.3345910225585,105.90845290000064,44,45,2
107.052166198097,1.48228530190408,ChoiceTactile,-0.7799522162386313,0.7163533681289552,,107.052166198097,1.48228530190408,108.53445150000108,45,47,111.719846198097,113.20213150000109,47,48,2
115.585443782432,1.94143331756823,ChoiceTactile,2.6618198333929497,-0.546171059633248,,115.585443782432,1.94143331756823,117.52687710000022,49,51,120.253123782432,122.19455710000022,51,52,2
122.62003393528,1.33336096472067,ChoiceTactile,-0.5179604888299432,-0.5954087985927224,,122.62003393528,1.33336096472067,123.95339490000067,52,54,127.28771393528001,128.62107490000068,54,55,2
131.230428129711,1.27468417028922,ChoiceTactile,-1.261257520587434,1.2381409914097985,,131.230428129711,1.27468417028922,132.5051123000002,56,57,135.89810812971098,137.1727923000002,58,58,1
138.456865369256,1.96731213074418,ChoiceTactile,0.9439061742183492,0.040526633385865,,138.456865369256,1.96731213074418,140.42417750000018,59,61,143.124545369256,145.09185750000017,61,62,2
145.971773464459,1.31958933554142,ChoiceTactile,-0.1633151305024583,0.0427021321693319,,145.971773464459,1.31958933554142,147.29136280000043,62,64,150.639453464459,151.95904280000042,64,65,2
153.358099155481,1.47833344451919,ChoiceTactile,-0.0538119569203698,-0.420486474350345,,153.358099155481,1.47833344451919,154.8364326000002,65,67,158.025779155481,159.50411260000018,67,68,2
162.474386006579,1.49392469342092,ChoiceTactile,1.272705833797621,-0.5026851518117758,,162.474386006579,1.49392469342092,163.96831069999993,69,71,167.142066006579,168.63599069999992,71,72,2
171.024427782708,1.89989081729254,ChoiceTactile,-0.7122863255449465,-0.5678015862572608,,171.024427782708,1.89989081729254,172.92431860000053,73,75,175.69210778270798,177.59199860000052,75,76,2
179.122772490873,1.43651650912761,ChoiceTactile,0.2526562869479041,0.6125817659179398,,179.122772490873,1.43651650912761,180.5592890000006,76,78,183.79045249087298,185.2269690000006,78,79,2
187.710343768058,1.95805553194259,ChoiceTactile,1.5691094262342151,0.0591147698136465,,187.710343768058,1.95805553194259,189.6683993000006,80,82,192.378023768058,194.3360793000006,82,83,2
196.075463950142,1.75793864985826,ChoiceTactile,1.6617630571530106,-1.142338741733681,,196.075463950142,1.75793864985826,197.83340260000026,84,85,200.74314395014198,202.50108260000025,86,86,1
204.803059183897,1.36327461610381,ChoiceTactile,-0.3354194241703269,-1.2340810852545152,,204.803059183897,1.36327461610381,206.1663338000008,87,89,209.470739183897,210.8340138000008,89,90,2
213.022070300934,1.3452739990671,ChoiceTactile,-0.9200242352887072,1.7967123143949202,,213.022070300934,1.3452739990671,214.3673443000011,91,92,217.68975030093398,219.03502430000108,93,93,1
221.693411536555,1.57068756344597,ChoiceTactile,-0.1633151305024583,1.1169528445046628,,221.693411536555,1.57068756344597,223.26409910000098,94,96,226.361091536555,227.93177910000097,96,97,2
231.224553128664,1.57101457133558,ChoiceTactile,0.7853956075515086,-1.6711561437497,,231.224553128664,1.57101457133558,232.7955676999996,99,100,235.892233128664,237.46324769999958,101,101,1
239.662191076783,1.72320012321779,ChoiceTactile,-0.6724048760585051,1.6181444782134469,,239.662191076783,1.72320012321779,241.38539120000078,102,104,244.32987107678298,246.05307120000077,104,105,2
249.480404858215,1.74471284178526,ChoiceTactile,-0.5941925458033207,-1.1011898492720646,,249.480404858215,1.74471284178526,251.22511770000025,106,108,254.148084858215,255.89279770000024,108,109,2
257.24030247576,2.10134612424008,ChoiceTactile,0.1539259528233901,-0.5880999596090842,,257.24030247576,2.10134612424008,259.3416486000001,110,112,261.90798247576004,264.0093286000001,112,113,2
265.545602769577,2.47457313042287,ChoiceTactile,-0.4436108985739928,-0.4196028173934543,,265.545602769577,2.47457313042287,268.02017589999986,113,115,270.213282769577,272.6878558999999,115,116,2
272.446574406191,1.42259799380918,ChoiceTactile,-0.9200242352887072,1.1353138662154618,,272.446574406191,1.42259799380918,273.8691724000002,116,118,277.11425440619104,278.5368524000002,118,119,2
281.10269622615,1.79636277384998,ChoiceTactile,0.3716838565610083,0.1989560890407224,,281.10269622615,1.79636277384998,282.89905899999997,120,122,285.77037622615,287.566739,122,123,2
289.522044102154,0.922276597846576,ChoiceTactile,-0.7799522162386313,-0.6477351904308204,,289.522044102154,0.922276597846576,290.44432070000056,124,125,294.189724102154,295.1120007000006,126,126,1
298.977431447634,1.57135965236557,ChoiceTactile,-0.1633151305024583,-0.4195811018592535,,298.977431447634,1.57135965236557,300.54879109999956,128,129,303.645111447634,305.2164710999996,130,130,1
307.968567795225,1.44458500477594,ChoiceTactile,-1.1102562502766025,-0.0558157886922491,,307.968567795225,1.44458500477594,309.41315280000094,131,133,312.636247795225,314.08083280000096,133,134,2
316.309551984863,1.86742661513745,ChoiceTactile,-1.0455009498689611,1.6355615061499422,,316.309551984863,1.86742661513745,318.17697860000044,135,137,320.977231984863,322.84465860000046,137,138,2
323.187820453358,1.98620854664296,ChoiceTactile,-0.5179604888299432,0.5002048911953305,,323.187820453358,1.98620854664296,325.1740290000009,138,140,327.855500453358,329.84170900000095,140,141,2
331.253204988108,2.08117251189196,ChoiceTactile,-1.322087981747471,2.110089953266819,,331.253204988108,2.08117251189196,333.33437749999996,141,143,335.920884988108,338.0020575,143,144,2
339.148396534469,1.69366246553182,ChoiceTactile,1.6920246728450616,0.5940878042284635,,339.148396534469,1.69366246553182,340.8420590000008,145,147,343.816076534469,345.5097390000008,147,148,2
347.188111327746,1.21377227225457,ChoiceTactile,-0.3354194241703269,2.117252026589161,,347.188111327746,1.21377227225457,348.4018836000006,148,150,351.85579132774603,353.0695636000006,150,151,2
356.033824851302,1.80340544869887,ChoiceTactile,-1.4978090991732924,1.3932957863604774,,356.033824851302,1.80340544869887,357.83723030000084,152,154,360.701504851302,362.50491030000086,154,155,2
362.942738533358,2.12735776664158,ChoiceTactile,-0.683745776156657,-0.1695843170897719,,362.942738533358,2.12735776664158,365.0700962999996,155,157,367.61041853335803,369.7377762999996,157,158,2
371.946947959621,1.72260254037974,ChoiceTactile,-0.1633151305024583,-1.7013497224581355,,371.946947959621,1.72260254037974,373.66955050000075,159,161,376.61462795962103,378.33723050000077,161,162,2
380.15762174668,1.72427255332059,ChoiceTactile,0.4409054204571903,0.0265582596289838,,380.15762174668,1.72427255332059,381.88189430000057,162,164,384.82530174668,386.5495743000006,164,165,2
389.983060548115,2.32113265188582,ChoiceTactile,-0.5179604888299432,0.0401737548841402,,389.983060548115,2.32113265188582,392.30419320000084,167,169,394.65074054811504,396.97187320000086,169,170,2
397.621172596321,1.4498805036792,ChoiceTactile,-0.4646669663147437,2.588945064034578,,397.621172596321,1.4498805036792,399.0710531000002,170,171,402.288852596321,403.7387331000002,172,172,1
405.329713296742,1.89031570325824,ChoiceTactile,0.0518481971017995,0.5838102649156562,,405.329713296742,1.89031570325824,407.22002900000024,173,175,409.997393296742,411.88770900000026,175,176,2
412.962451424608,2.13940597539204,ChoiceTactile,2.190389543601982,-0.6502724282321539,,412.962451424608,2.13940597539204,415.10185740000003,176,178,417.630131424608,419.76953740000005,178,179,2
421.186890276756,1.2909353232435,ChoiceTactile,-0.7122863255449465,-0.7329368941878774,,421.186890276756,1.2909353232435,422.4778255999995,180,182,425.854570276756,427.1455055999995,182,183,2
428.82650092155,1.89551137845046,ChoiceTactile,-0.6625165078396875,-0.8034254728876001,,428.82650092155,1.89551137845046,430.7220123000005,183,185,433.49418092155,435.3896923000005,185,186,2
438.291741312303,1.40928628769689,ChoiceTactile,2.3397262020120624,-1.1066677749367508,,438.291741312303,1.40928628769689,439.70102759999986,187,189,442.959421312303,444.3687075999999,189,190,2
446.661624734178,2.65374426582184,ChoiceTactile,-0.9200242352887072,0.1606082315538283,,446.661624734178,2.65374426582184,449.31536899999986,191,193,451.32930473417804,453.9830489999999,193,194,2
454.212854086174,2.88990921382629,ChoiceTactile,-1.1898469304832766,1.8768170343061636,,454.212854086174,2.88990921382629,457.1027633000003,194,196,458.880534086174,461.7704433000003,196,197,2
462.210639626395,1.65537407360534,ChoiceTactile,-0.8259226575199592,0.1571248447890262,,462.210639626395,1.65537407360534,463.86601370000034,198,199,466.878319626395,468.53369370000036,200,200,1
471.948293528915,2.00565507108513,ChoiceTactile,-1.097193299564481,-0.4559573839460598,,471.948293528915,2.00565507108513,473.9539486000001,202,204,476.615973528915,478.6216286000001,204,205,2
479.791762269515,1.8346331304856,ChoiceTactile,-1.051914169367914,0.7076640404366428,,479.791762269515,1.8346331304856,481.6263954000006,205,207,484.459442269515,486.2940754000006,207,208,2
487.161593372795,2.29817662720507,ChoiceTactile,0.0666443222884377,-2.257541746251967,,487.161593372795,2.29817662720507,489.45977000000005,208,210,491.829273372795,494.12745000000007,210,211,2
