onset,duration,trial_type,param_surprise,param_V,param_rpe,onset_tr
2.35666917563867,1.87837962436151,ChoiceAudio,-0.1467536028417074,-1.2309734037532796,,1
9.68575714324288,1.75166155675743,ChoiceAudio,0.1383165667392659,-1.2309734037532796,,4
18.5325576460282,1.65188085397222,ChoiceAudio,0.3961939029498346,-1.2309734037532796,,8
25.8825065051924,1.31875869480791,ChoiceAudio,-1.2438060081559064,-1.3581528167133063,,11
32.918905444104,1.61249845589646,ChoiceAudio,0.8481861502048031,-1.2309734037532796,,14
40.7619246493286,1.34913235067143,ChoiceAudio,1.04869743336683,-1.2309734037532796,,17
50.0298976355043,1.68478316449546,ChoiceAudio,1.2353689720534646,-1.2309734037532796,,21
57.0070114277623,1.76820207223773,ChoiceAudio,1.4099885347076844,-1.2309734037532796,,24
65.5935976644696,1.00467523553016,ChoiceAudio,-0.3014050737898128,-1.3581528167133063,,28
73.998211508796,2.04839489120423,ChoiceAudio,-0.1467536028417074,-1.2309734037532796,,32
81.1191903592144,1.65829924078571,ChoiceAudio,1.8749576132922745,-1.2309734037532796,,35
88.4578858961449,1.34643770385537,ChoiceAudio,0.1383165667392659,-1.2309734037532796,,38
97.6953151824846,1.34912831751535,ChoiceAudio,0.2703263645921341,-1.2309734037532796,,42
107.010615331104,2.3211386688954,ChoiceAudio,0.3961939029498346,-1.3581528167133063,,46
114.811839634141,0.968610565859308,ChoiceAudio,-0.5805869621661874,0.3162734032962221,,49
123.081479370519,0.773818429480343,ChoiceAudio,-0.4654349393812103,0.355799548624773,,53
130.971237557269,1.48907254273126,ChoiceAudio,-0.3549843324544554,-1.2309734037532796,,56
140.132747195891,1.22558410410875,ChoiceAudio,2.7236096242936965,-1.2309734037532796,,60
147.746361789959,1.33110961004058,ChoiceAudio,-0.1467536028417074,0.355799548624773,,63
156.577623413159,1.52924958684071,ChoiceAudio,-0.826726040722064,0.355799548624773,,67
165.461321365112,1.1280422348882,ChoiceAudio,-0.7317807148857064,0.1036241452225613,,71
173.06852761267,0.720573987330681,ChoiceAudio,-0.64005450203543,0.8489534078804494,,74
182.899561574613,1.17294962538654,ChoiceAudio,0.2270348146931498,0.355799548624773,,78
192.692551933575,1.43195796642431,ChoiceAudio,0.3129361293934868,-1.2309734037532796,,83
201.121368392643,1.28204200735672,ChoiceAudio,-0.3821771658248625,0.8489534078804494,,86
209.402772562794,1.39468233720618,ChoiceAudio,-0.3014050737898128,0.8489534078804494,,90
216.964562898831,1.36685670116913,ChoiceAudio,-0.826726040722064,1.0022209112962903,,93
225.365071720024,1.11527097997623,ChoiceAudio,-0.7505051089621849,0.7705797040617768,,97
232.731407669187,1.38069963081307,ChoiceAudio,-0.6763726868742304,-1.478306844532571,,100
242.351815833842,0.948321566158484,ChoiceAudio,-1.097518266110818,1.0498549856575454,,104
252.288039481561,1.528174718439,ChoiceAudio,1.9452385555190008,-1.2309734037532796,,108
262.401958878367,1.05554452163324,ChoiceAudio,2.0137400408281607,-1.3581528167133063,,112
270.156696501614,1.33441419838618,ChoiceAudio,-0.8919259220271132,0.8489534078804494,,116
277.585554444711,1.22360225528882,ChoiceAudio,-1.2438060081559064,1.0646592004433597,,119
287.21072745587,0.914815144129534,ChoiceAudio,-0.2697595183566277,0.6068789299391428,,123
295.565804522252,1.57150137774806,ChoiceAudio,0.3961939029498346,0.355799548624773,,127
302.961352641841,1.19201905815953,ChoiceAudio,-0.1467536028417074,1.0022209112962903,,130
310.833652277165,1.40168942283526,ChoiceAudio,-0.9976669296000304,1.0022209112962903,,133
317.772967528869,0.892376671131387,ChoiceAudio,-0.5223983937911629,0.5328345860492445,,136
325.09380853135,1.17672616865002,ChoiceAudio,2.507040940021883,0.355799548624773,,139
332.829292654937,1.21815004506334,ChoiceAudio,1.465777400800673,-1.3581528167133063,,143
341.103892075317,1.40660302468314,ChoiceAudio,-0.3549843324544554,0.3781766354409306,,146
349.548777626638,1.19136587336197,ChoiceAudio,-1.0797761425645094,1.06926020882577,,150
359.219435484971,1.33771041502951,ChoiceAudio,-1.0272373238840915,0.7516799432525516,,154
369.317446812192,1.12901618780779,ChoiceAudio,-0.6144082043719681,0.9039742045221544,,158
378.042435049348,1.30293605065253,ChoiceAudio,-1.2438060081559064,0.9719892487181466,,162
386.755084510533,1.36440258946641,ChoiceAudio,-0.0971069962438879,1.0498549856575454,,166
394.20063281964,1.70707068035972,ChoiceAudio,1.8270685021415272,0.3162734032962221,,169
401.475722002411,1.49479449758928,ChoiceAudio,1.8749576132922745,0.8489534078804494,,172
411.17654474753,1.74787325247053,ChoiceAudio,0.5398912530827121,0.3162734032962221,,176
418.47447542679,1.34975267320988,ChoiceAudio,-0.3242378181146501,1.0646592004433597,,179
426.367741315295,1.33078628470503,ChoiceAudio,0.1383165667392659,0.8489534078804494,,183
434.414429671973,1.31182212802651,ChoiceAudio,-0.2340406610528141,0.855907992470355,,186
443.83457509511,1.50957160488997,ChoiceAudio,-0.8700175906210478,-1.3581528167133063,,190
452.491055589524,1.42248261047644,ChoiceAudio,-0.5080447041825618,1.019320848727486,,194
459.855826182426,1.34162571757497,ChoiceAudio,-0.104143838040356,1.0022209112962903,,197
468.522711157789,1.10089374221116,ChoiceAudio,-0.7421671543031169,1.0551694826840967,,201
476.706421641804,1.37006135819593,ChoiceAudio,-0.9859286719453388,1.0404592740342893,,204
484.685247764533,0.958974935467268,ChoiceAudio,-0.9452412263336476,0.815015992954816,,208
491.898964488863,0.920639611136721,ChoiceAudio,-0.9051565799102896,0.8017036379013104,,211
