onset,duration,trial_type,param_surprise,param_V,param_rpe,onset_tr
2.96938802887234,2.0317583711294,ChoiceTactile,-0.1295416736518576,-0.2054263834913353,,1
10.3870947836476,1.29804741635235,ChoiceTactile,0.1220941714699158,-0.2054263834913353,,4
19.5258726305256,1.59519766947415,ChoiceTactile,-1.305738807430589,1.0079509717688977,,8
26.8934729986504,2.00154920135174,ChoiceTactile,0.5575385003185146,-0.2054263834913353,,12
36.7227245579852,1.98778564201348,ChoiceTactile,0.7487070255056758,-0.2054263834913353,,16
43.7427542930418,2.29848130695973,ChoiceTactile,-0.7297638551485931,-1.4188037387515682,,19
50.3384609910863,1.46565650891353,ChoiceTactile,-1.5333711182068517,1.0449452157273118,,22
57.1260415874276,2.1432550125719,ChoiceTactile,-1.379231731094276,-0.2054263834913353,,24
65.2554097696266,2.08958363037527,ChoiceTactile,1.3894103721153337,-0.2054263834913353,,28
74.5949683609324,1.85158913906707,ChoiceTactile,-1.7850069633286256,1.0079509717688977,,32
82.1925159213279,2.20765337867124,ChoiceTactile,-0.0004112225261545,-1.4188037387515682,,35
90.9216677095537,2.19626609044644,ChoiceTactile,1.777559461146684,-0.2054263834913353,,39
99.9991499998723,2.37413670012756,ChoiceTactile,1.8940865502345705,-0.2054263834913353,,43
109.558092272713,2.22124332728708,ChoiceTactile,2.0051917719229464,-0.2054263834913353,,47
117.864815318204,2.35334838179551,ChoiceTactile,0.4558920298597769,-0.2054263834913353,,51
127.212110623699,1.90058037630297,ChoiceTactile,0.5575385003185146,1.0079509717688977,,55
134.456632164838,2.09445833516293,ChoiceTactile,0.6550349583277131,-0.2054263834913353,,58
143.506572479277,2.12666682072449,ChoiceTactile,-0.21967809020072,1.0449452157273118,,61
152.07715901524,2.08117048476197,ChoiceTactile,-0.1295416736518576,-1.4557979827099827,,65
161.193717045546,2.17935495445636,ChoiceTactile,2.5811667242049423,-0.2054263834913353,,69
169.554481846579,2.05076205342266,ChoiceTactile,-0.6459541484286212,-1.4569258874628788,,73
176.726671385306,1.62248551469384,ChoiceTactile,-0.5649860025004563,-0.2054263834913353,,76
184.418831123152,2.1458045768486,ChoiceTactile,1.1687922559952304,-0.2054263834913353,,79
191.979536887789,2.60563801220997,ChoiceTactile,-0.9437874022456786,0.9697944347583416,,82
199.987675845186,2.16164405481322,ChoiceTactile,-0.8702944785819915,0.9709567278104836,,86
208.502354347798,1.91476055220119,ChoiceTactile,-0.2660549175614346,-0.2054263834913353,,89
216.362886306419,2.47639049358258,ChoiceTactile,1.4586422213859718,1.0079509717688977,,93
224.492953419285,1.93197718071679,ChoiceTactile,1.5259236160249094,-1.4188037387515682,,96
232.035075240452,2.00122525954794,ChoiceTactile,0.622976335187195,-1.4188037387515682,,99
240.685955217163,2.57053888283917,ChoiceTactile,0.6866689514442177,1.0079509717688977,,103
248.10196515745,2.12720394254939,ChoiceTactile,-0.4713139353224935,1.046073120480208,,106
256.15830275245,2.55289864755105,ChoiceTactile,0.1220941714699158,1.0449452157273118,,110
265.227140512347,2.31293048765292,ChoiceTactile,0.181068317511704,0.9709567278104836,,114
273.003419551122,1.92213824887949,ChoiceTactile,-0.2943195262999949,1.046073120480208,,117
281.198426819636,2.09757908036408,ChoiceTactile,-0.2381208966237737,1.046073120480208,,120
288.512662485296,1.93033101470428,ChoiceTactile,-0.6186586334602169,1.0461075087794536,,124
297.23843228284,2.18872891716092,ChoiceTactile,-0.5649860025004563,-1.3829373995460503,,127
304.055761232496,2.04048566750498,ChoiceTactile,-0.5124930858466179,-1.3829728362982987,,130
311.669168523931,2.30913817606779,ChoiceTactile,-0.8292920713099111,0.972050244264134,,134
320.429420809884,1.82717649011829,ChoiceTactile,-0.7790095495975419,-1.4547055466752568,,137
328.41862454564,1.72836855435889,ChoiceTactile,-0.3616009209389325,-1.3806472017410123,,141
336.697741500102,2.03339859989865,ChoiceTactile,1.3421151322980864,1.0079509717688977,,144
344.38224636982,2.14333673017973,ChoiceTactile,1.3894103721153337,-0.2054263834913353,,148
354.335946665622,2.19897683437739,ChoiceTactile,-0.58784102441038,1.0079509717688977,,152
362.418439814159,1.91007778584026,ChoiceTactile,-0.8612648588895381,-1.3829040596998077,,155
370.842006945626,1.90549355437543,ChoiceTactile,-0.816621847622231,-1.4568925805571564,,159
377.536059345726,1.80487205427562,ChoiceTactile,-0.7727980205727919,1.0461085572324562,,162
385.686159207817,2.15305789218473,ChoiceTactile,-1.0110687968846164,-1.456959260279356,,165
394.953704222429,2.17697187757221,ChoiceTactile,-0.9687963382325504,-1.3806461213220875,,169
402.339951447197,1.93223055280396,ChoiceTactile,-0.927259090164644,1.0449452157273118,,172
411.271127730921,1.93994256907899,ChoiceTactile,-1.1380677605294598,-0.2054263834913353,,176
419.681057848997,2.1990058510055,ChoiceTactile,-0.2460687627397441,0.9721200693156278,,180
428.311680307561,1.9225714924396,ChoiceTactile,0.5970159538958489,-1.4188037387515682,,184
436.329507053732,2.29274174627062,ChoiceTactile,-1.019613820539335,-1.4547034497692513,,187
444.867240790627,1.76777380937347,ChoiceTactile,-0.9813997002703672,0.972120102256148,,191
453.916317744905,2.15961855509522,ChoiceTactile,0.2762335585824919,1.0079509717688977,,194
461.532823678397,2.00238822160463,ChoiceTactile,0.3132626966570772,1.0438173109744155,,198
470.988353373963,2.13574872603567,ChoiceTactile,-0.018436451963482,1.0461075087794536,,202
478.620667689142,1.78342301086013,ChoiceTactile,0.0174789851985102,1.0460387321809623,,205
488.04526184755,1.82085135245143,ChoiceTactile,2.0764905460857057,-0.2054263834913353,,209
