onset	duration	trial_type	param_surprise	param_V	param_rpe
2.2075770762458	1.57174392375236	ChoiceAudio	-0.1332614160890209	-0.19220456804280045	
6.24258346308852	1.0	FeedbackAudio			0.8457104251053852
11.4497872554493	1.79839004455062	ChoiceAudio	0.1256000615680127	-0.19220456804280045	
15.3984944355943	1.0000000000000018	FeedbackAudio			0.8457104251053852
19.874513135579	1.68407246442075	ChoiceAudio	-1.3432326263456025	0.404252876174092	
23.9684477573428	1.0	FeedbackAudio			0.7977015228279638
28.4336039878581	1.41424161214309	ChoiceAudio	0.5735480172679461	-0.19220456804280045	
32.4160738203464	1.0	FeedbackAudio			-1.2298892391408462
36.071813325947	1.89480477405232	ChoiceAudio	-1.9289874457233671	-0.19220456804280045	
39.9488725867741	1.0	FeedbackAudio			-1.2298892391408462
44.4735408320303	2.27513776797059	ChoiceAudio	0.9522826173482408	-0.19220456804280045	
48.7433302352511	1.0	FeedbackAudio			0.8457104251053852
52.620980436408	2.48694226359294	ChoiceAudio	1.1217920066047993	-0.19220456804280045	
56.1993161833743	1.0	FeedbackAudio			0.8457104251053852
60.1618571999825	1.25105930001882	ChoiceAudio	1.2803574506249134	-0.19220456804280045	
63.8007986193261	1.0	FeedbackAudio			-1.2298892391408462
67.114048802614	2.06417349738695	ChoiceAudio	1.4293067898324758	-0.19220456804280045	
71.4522449229371	1.0	FeedbackAudio			-1.2298892391408462
74.6917093228803	1.45683137711967	ChoiceAudio	1.5697399623047315	-0.19220456804280045	
78.4989644443449	1.0	FeedbackAudio			-1.2298892391408462
82.850498611886	1.27214888811432	ChoiceAudio	-0.00042303063267752584	-1.1744479567959485	
86.5467098606096	1.0	FeedbackAudio			-1.15082839863913
90.7218152894457	1.72184871055288	ChoiceAudio	0.1256000615680127	-1.1744479567959485	
94.944295922749	1.0	FeedbackAudio			-1.15082839863913
99.828782259352	1.70900084064851	ChoiceAudio	0.24547318399127366	-1.1744479567959485	
103.88171070371	1.0	FeedbackAudio			0.9247712656071017
107.568732587984	1.57714891201613	ChoiceAudio	-1.3432326263456025	0.9731180369219566	
111.197496366098	1.0	FeedbackAudio			0.7519135254173006
114.469207160171	2.16754333982681	ChoiceAudio	0.46898280507078255	-1.1744479567959485	
118.411607427934	1.0	FeedbackAudio			-1.15082839863913
122.587570293141	2.39032800685891	ChoiceAudio	0.5735480172679461	0.404252876174092	
126.380147302854	1.0	FeedbackAudio			-1.2778981414182675
129.674011621282	2.11616667871567	ChoiceAudio	-0.32234789413191967	-0.19220456804280045	
133.519659212969	1.0	FeedbackAudio			0.8457104251053852
138.730352666978	1.94049883302068	ChoiceAudio	-0.22598606732961424	-0.19220456804280045	
142.277858433583	1.0	FeedbackAudio			0.8457104251053852
145.44900744261	1.37575265738997	ChoiceAudio	-0.1332614160890209	-0.19220456804280045	
149.183905852649	1.0	FeedbackAudio			0.8457104251053852
152.398598087013	1.93019571298646	ChoiceAudio	2.655283995741994	-0.19220456804280045	
156.332602241735	1.0	FeedbackAudio			0.8457104251053852
159.826947583915	1.83348001608465	ChoiceAudio	-0.6645024888246938	0.404252876174092	
163.497587304097	1.0	FeedbackAudio			0.7977015228279638
168.47383192732	1.50674257268111	ChoiceAudio	1.1217920066047993	0.404252876174092	
172.811307296703	1.0	FeedbackAudio			0.7977015228279638
177.768982710058	1.80170358993928	ChoiceAudio	0.20616175904145573	-0.19220456804280045	
181.338545443687	1.0	FeedbackAudio			-1.2298892391408462
184.896152566715	2.36770063328368	ChoiceAudio	-0.9708879171056931	0.9731180369219566	
188.623443074601	1.0	FeedbackAudio			-1.3236861388289307
192.414808242247	2.23045885775355	ChoiceAudio	-0.34704068130881727	-0.623429358687579	
196.767364641139	1.0	FeedbackAudio			0.8804197392976958
201.48026637717	2.4152546228288	ChoiceAudio	-0.27369458856127776	0.404252876174092	
205.933140887515	1.0	FeedbackAudio			0.7977015228279638
209.710721380259	2.06398181974146	ChoiceAudio	1.5005266066850937	-0.19220456804280045	
213.51634699589	1.0	FeedbackAudio			-1.2298892391408462
219.50826067396	1.82483242603848	ChoiceAudio	-0.6815054054258749	-0.007023338461269624	
223.381227402147	1.0	FeedbackAudio			-1.244794489533462
227.614132859326	2.21551174067281	ChoiceAudio	-0.6141885467303811	-1.1744479567959485	
231.238062802095	1.0	FeedbackAudio			-1.15082839863913
234.479771713828	1.79331258617094	ChoiceAudio	-0.9966149756694639	-0.0979010306783183	
238.280678408159	1.0	FeedbackAudio			0.8381199266488009
244.092140114321	1.47023698567864	ChoiceAudio	-0.9327955006865812	1.5156673407328436	
247.595268340894	1.0	FeedbackAudio			0.7082436932106826
251.72425255807	1.81820524192881	ChoiceAudio	-0.8705918834687726	0.404252876174092	
256.121486632481	1.0	FeedbackAudio			0.7977015228279638
259.444966842395	1.50325835760304	ChoiceAudio	-1.1886589161738745	2.0331181663005276	
263.876912842632	1.0	FeedbackAudio			-1.4090056249361151
268.444909326456	1.40844987354285	ChoiceAudio	-1.1294533611258073	0.4941939062711698	
272.324655865854	1.0	FeedbackAudio			0.7904621628928549
275.41362500926	1.79142829074044	ChoiceAudio	0.30328553704950756	-1.1744479567959485	
279.880255640957	1.0	FeedbackAudio			0.9247712656071017
284.467406445059	1.6690605549411	ChoiceAudio	1.066578185405118	-0.19220456804280045	
288.797654343391	1.0	FeedbackAudio			0.8457104251053852
293.226667409872	2.1144505901284	ChoiceAudio	-0.1332614160890209	0.9731180369219566	
297.646938626567	1.0	FeedbackAudio			0.7519135254173006
302.324011401946	1.87352239805477	ChoiceAudio	0.46898280507078255	0.404252876174092	
305.854900576316	1.0	FeedbackAudio			0.7977015228279638
308.982817549106	1.80528215089362	ChoiceAudio	2.2248230294737383	-0.19220456804280045	
312.994744099611	1.0	FeedbackAudio			-1.2298892391408462
316.954570292117	1.55932500788185	ChoiceAudio	0.025304027931093213	0.9731180369219566	
321.401819796494	1.0	FeedbackAudio			0.7519135254173006
326.157310988983	2.04005831101676	ChoiceAudio	-1.078793594322184	-2.0818628617814627	
329.683605773826	1.0	FeedbackAudio			0.9978091561069372
334.506075799727	1.32223540027189	ChoiceAudio	-0.7010824942122152	-1.0033740562028084	
338.771022992911	1.0	FeedbackAudio			-1.1645981491140804
342.64530980623	2.31971739376968	ChoiceAudio	1.4293067898324758	0.404252876174092	
346.707277976075	1.0	FeedbackAudio			-1.2778981414182675
350.409082736667	1.34345046333328	ChoiceAudio	1.4770153110641393	-1.1744479567959485	
354.240677819686	1.0	FeedbackAudio			0.9247712656071017
359.420589017645	2.10793158235538	ChoiceAudio	-1.175378280360276	-1.397989311342791	
363.262463203384	1.0	FeedbackAudio			-1.1328355390487996
368.12921611737	1.66718268263139	ChoiceAudio	-0.840070849445989	0.9731180369219566	
372.259925370745	1.0	FeedbackAudio			0.7519135254173006
376.336563018158	1.18189138184243	ChoiceAudio	-0.7949886370087496	1.0588983705234232	
380.772043298515	1.0	FeedbackAudio			-1.330590604005997
384.238638329804	1.7070089701956	ChoiceAudio	-1.040101272725331	-1.9238215768721492	
388.263595242479	1.0	FeedbackAudio			-1.0905112624472082
392.248823840906	1.45382865909414	ChoiceAudio	-0.00042303063267752584	1.5156673407328436	
396.573394729516	1.0	FeedbackAudio			0.7082436932106826
399.886442357849	2.26700644215089	ChoiceAudio	-1.2127464781615467	1.5156673407328436	
403.832560828978	1.0	FeedbackAudio			0.7082436932106826
409.011252390901	1.71324360909784	ChoiceAudio	-0.2944281431930393	2.0331181663005276	
412.941407951235	1.0	FeedbackAudio			0.6665940393101162
417.397870670273	1.59075342972574	ChoiceAudio	0.5735480172679461	-0.5325516664705332	
421.556504846703	1.0	FeedbackAudio			-1.2024946768845668
425.754183144461	1.17537625553814	ChoiceAudio	0.16621109598650205	1.5156673407328436	
429.845843802123	1.0	FeedbackAudio			0.7082436932106826
433.363370328774	1.68743967122646	ChoiceAudio	0.20616175904145573	-2.0818628617814627	
437.796252961667	1.0	FeedbackAudio			0.9978091561069372
443.685767198298	1.1914384017	ChoiceAudio	-0.7507187610455122	-0.018655546151913595	
448.165567022719	1.0	FeedbackAudio			-1.2438582123057982
451.766510503428	1.7279560965726	ChoiceAudio	-0.9708879171056931	0.8813470128291724	
455.647441018365	1.0	FeedbackAudio			0.7593001816998018
458.814320090933	1.1661248090677	ChoiceAudio	-0.05647667807305582	2.0331181663005276	
462.374612279044	1.0	FeedbackAudio			0.6665940393101162
466.157190507205	1.71342829279456	ChoiceAudio	-0.01896584803214472	-1.397989311342791	
470.0835291523	1.0	FeedbackAudio			0.9427641251974318
474.088986516221	1.20554368377998	ChoiceAudio	-0.8583379346591787	-1.0141201083088713	
