onset	duration	trial_type	param_surprise	param_V	param_rpe
3.64844503374024	1.63226646625935	ChoiceTactile	-0.12707423928638667	-2.5718931697516433e-05	
7.36569311169842	1.0	FeedbackTactile			-1.1061970371831107
12.2981425512789	1.90453414872081	ChoiceTactile	0.11976859278920339	-2.5718931697516433e-05	
16.0515972707426	1.0	FeedbackTactile			1.0378330560335873
22.0041647879934	2.32118641200668	ChoiceTactile	0.3430650958638431	-2.5718931697516433e-05	
25.8349917909127	1.0	FeedbackTactile			-1.1061970371831107
30.6494679899251	0.0	ChoiceTactile	-1.0770141192154057	0.0	
34.7686676656931	1.0	FeedbackTactile			-0.03418199057476154
39.341574029404	1.66710127059559	ChoiceTactile	0.734446090068273	-2.5718931697516433e-05	
43.2178502245488	1.0	FeedbackTactile			-1.1061970371831107
46.713776366003	1.85150963399701	ChoiceTactile	0.9080692126544698	-2.5718931697516433e-05	
50.4530972989742	1.0	FeedbackTactile			1.0378330560335873
54.6606481925364	2.0240328074633	ChoiceTactile	-0.55422447812548	-2.5718931697516433e-05	
58.5122844453526	1.0	FeedbackTactile			1.0378330560335873
63.3706752201233	2.68212907987709	ChoiceTactile	-1.35296092822974	-2.5718931697516433e-05	
67.4220516144424	1.0	FeedbackTactile			-1.1061970371831107
71.3288529652373	1.82042123476276	ChoiceTactile	-0.2609872584198838	-2.5718931697516433e-05	
75.249367441852	1.0	FeedbackTactile			1.0378330560335873
80.5324375177388	1.8316314822614	ChoiceTactile	1.4968587115573146	-2.5718931697516433e-05	
84.7003720966086	1.0	FeedbackTactile			-1.1061970371831107
88.3731587258253	1.6995937741749	ChoiceTactile	-0.00040338979893795847	-1.1327548615057488	
92.216228085812	1.0	FeedbackTactile			-0.12595725221235735
96.2795307641763	1.18320543582377	ChoiceTactile	1.7437015436329057	-2.5718931697516433e-05	
99.8628058750601	0.9999999999999004	FeedbackTactile			-1.1061970371831107
104.868781299005	1.9501097009952	ChoiceTactile	0.23407614173978653	-2.5718931697516433e-05	
108.384816769291	1.0	FeedbackTactile			-1.1061970371831107
112.912369561047	2.14165093895281	ChoiceTactile	0.3430650958638431	1.1327034236423534	
116.507249637406	1.0	FeedbackTactile			0.0575932710628344
122.262097784506	1.86497331549344	ChoiceTactile	2.071141414792146	-2.5718931697516433e-05	
126.394525686562	1.0	FeedbackTactile			1.0378330560335873
131.023137174893	2.16280302510677	ChoiceTactile	2.170851782471999	-2.5718931697516433e-05	
135.400256456314	1.0	FeedbackTactile			-1.1061970371831107
141.390248338957	2.66995226104245	ChoiceTactile	-0.3073816460498889	1.1327034236423534	
145.145861109251	1.0	FeedbackTactile			0.0575932710628344
148.577683301425	2.04448759857496	ChoiceTactile	-0.21549378986074585	1.2296764220654277	
152.571690182025	1.0	FeedbackTactile			-0.026325105846047116
155.919813288499	1.57088351150014	ChoiceTactile	-0.8010673102010711	-1.1327548615057488	
160.227490097194	1.0	FeedbackTactile			2.0180728410043405
164.331446766053	1.96221983394662	ChoiceTactile	-0.04187066727454794	-1.1327548615057488	
168.109051453253	1.0	FeedbackTactile			2.0180728410043405
171.412279966416	2.08530903358405	ChoiceTactile	0.0403426809555936	-2.5718931697516433e-05	
175.006242665312	1.0	FeedbackTactile			1.0378330560335873
179.010998685771	2.20291991422982	ChoiceTactile	-0.55422447812548	1.0357304252192796	
182.895142218381	1.0	FeedbackTactile			0.14151164797171567
187.534427416719	1.85682398328117	ChoiceTactile	-1.0001928102236184	1.0357304252192796	
191.07544315669	1.0	FeedbackTactile			-2.0025184452449825
195.698281247723	1.97327645227779	ChoiceTactile	-0.40302104830072216	-1.1327548615057488	
199.8350027072	1.0	FeedbackTactile			2.0180728410043405
204.122622168793	2.12203963120737	ChoiceTactile	-1.280867854979859	1.2296764220654277	
208.016860403643	1.0	FeedbackTactile			-0.026325105846047116
211.694373375558	1.95779912444232	ChoiceTactile	-0.7837768995098099	-1.1327548615057488	
215.391479266503	1.0	FeedbackTactile			-0.12595725221235735
219.826427991774	1.98227520822638	ChoiceTactile	-0.19307409709930579	-1.2297278599288228	
224.230346876156	1.0	FeedbackTactile			-0.04203887530347591
228.940858834112	2.27437406588797	ChoiceTactile	-1.0770141192154057	1.2213745588311227	
233.295985100574	1.0	FeedbackTactile			-0.019140849411045248
237.354734374751	1.91973852524825	ChoiceTactile	-0.06288282619075712	1.237978285299733	
241.495884566209	1.0	FeedbackTactile			-0.033509362281049226
247.284769677011	2.08779722298823	ChoiceTactile	-1.3114936507541304	-1.2297278599288228	
251.015123504174	1.0	FeedbackTactile			-0.04203887530347591
255.682906347519	2.10609825248139	ChoiceTactile	-0.4623366219363359	-2.5718931697516433e-05	
259.934531646042	1.0	FeedbackTactile			-1.1061970371831107
263.602524441524	1.81108915847562	ChoiceTactile	-1.1913216681659882	1.237978285299733	
267.466351778613	1.0	FeedbackTactile			-2.1775394554977474
271.515373014593	2.30977008540685	ChoiceTactile	-0.7723204462902146	-1.1327548615057488	
275.5740601855	1.0	FeedbackTactile			-0.12595725221235735
278.990981821828	1.21469157817137	ChoiceTactile	0.9080692126544698	-1.1327548615057488	
282.90861760841	1.0	FeedbackTactile			-0.12595725221235735
287.578220461877	2.18257523812281	ChoiceTactile	-0.23358530844660305	1.1327034236423534	
291.583402987801	1.0	FeedbackTactile			0.0575932710628344
296.615964356369	1.83430044363104	ChoiceTactile	1.9669980467075445	-1.1327548615057488	
300.215815522857	1.0	FeedbackTactile			-0.12595725221235735
305.452751611591	2.73576258840876	ChoiceTactile	2.0196483526472404	-2.5718931697516433e-05	
309.469716204701	1.0	FeedbackTactile			1.0378330560335873
313.095890248385	2.46940465161424	ChoiceTactile	2.071141414792146	1.1327034236423534	
317.37989405771	1.0	FeedbackTactile			0.0575932710628344
321.40705972183	2.1448344781702	ChoiceTactile	0.4975940621091644	-1.2297278599288228	
325.69702700928	1.0	FeedbackTactile			-0.04203887530347591
329.039962158079	2.12460414192083	ChoiceTactile	0.02412919053837118	1.0357304252192796	
332.594573798599	1.0	FeedbackTactile			-2.0025184452449825
338.261931265371	2.64651813462933	ChoiceTactile	0.07243688167603414	1.1327034236423534	
342.109637886754	1.0	FeedbackTactile			0.0575932710628344
348.000974318985	2.31292088101509	ChoiceTactile	1.3165513047938135	1.2296764220654277	
351.900576461631	1.0	FeedbackTactile			-0.026325105846047116
356.158550179633	1.96107582036711	ChoiceTactile	-0.622137639446058	1.2386890082255149	
359.882087184912	1.0	FeedbackTactile			-0.03412440683297012
363.090877514204	1.8097412857951	ChoiceTactile	-0.8894868607754294	-1.0440837263169798	
