onset,duration,trial_type,param_surprise,param_V,param_rpe,onset_sec,duration_sec,offset_sec,onset_tr_floor,offset_tr_ceil,feature_start_sec,feature_end_sec,feature_start_tr,feature_end_tr,feature_n_trs
2.2075770762458,1.71055482375414,ChoiceTactile,-0.1507506046600003,-0.65051281174936,,2.2075770762458,1.71055482375414,3.91813189999994,0,2,6.8752570762458,8.58581189999994,2,3,2
11.4497872554512,1.81037454454963,ChoiceTactile,0.1420837762527058,-0.65051281174936,,11.4497872554512,1.81037454454963,13.26016180000083,4,6,16.117467255451203,17.92784180000083,6,7,2
19.8745131355772,1.57872756442339,ChoiceTactile,0.4069846959513197,-0.65051281174936,,19.8745131355772,1.57872756442339,21.45324070000059,8,10,24.5421931355772,26.12092070000059,10,11,2
28.4336039878581,1.96200911214328,ChoiceTactile,0.6488202882890621,-0.65051281174936,,28.4336039878581,1.96200911214328,30.39561310000138,12,14,33.101283987858096,35.06329310000138,14,15,2
36.071813325947,1.70711057405424,ChoiceTactile,0.8712874677804692,-0.65051281174936,,36.071813325947,1.70711057405424,37.77892390000124,15,17,40.739493325946995,42.446603900001236,17,18,2
44.4735408320284,1.9802511679718,ChoiceTactile,1.0772599045214737,-0.65051281174936,,44.4735408320284,1.9802511679718,46.4537920000002,19,20,49.141220832028395,51.121472000000196,21,21,1
52.6209804364062,1.91858456359478,ChoiceTactile,1.2690156555552408,-0.65051281174936,,52.6209804364062,1.91858456359478,54.53956500000098,22,24,57.288660436406204,59.20724500000098,24,25,2
60.1618571999825,1.78701540001748,ChoiceTactile,-0.4781115910134727,-0.093144534587189,,60.1618571999825,1.78701540001748,61.94887259999998,25,27,64.8295371999825,66.61655259999998,27,28,2
67.114048802614,1.81319469738628,ChoiceTactile,-0.309614184875692,-0.65051281174936,,67.114048802614,1.81319469738628,68.92724350000027,28,30,71.781728802614,73.59492350000028,30,31,2
74.6917093228785,2.12036887712202,ChoiceTactile,1.7757521675915957,-0.65051281174936,,74.6917093228785,2.12036887712202,76.81207820000051,32,33,79.3593893228785,81.47975820000052,34,34,1
82.8504986118878,1.86967138811269,ChoiceTactile,-0.0004785490469592,-0.65051281174936,,82.8504986118878,1.86967138811269,84.7201700000005,35,37,87.5181786118878,89.3878500000005,37,38,2
