onset,duration,trial_type,param_surprise,param_V,param_rpe,onset_sec,duration_sec,offset_sec,onset_tr_floor,offset_tr_ceil,feature_start_sec,feature_end_sec,feature_start_tr,feature_end_tr,feature_n_trs
2.2075770762458,1.80598282375649,ChoiceAudio,-0.1379307167469457,-0.8465535516069008,,2.2075770762458,1.80598282375649,4.01355990000229,0,2,6.8752570762458,8.681239900002291,2,3,2
11.4497872554493,2.01192484455169,ChoiceAudio,0.1300009186752428,-0.8465535516069008,,11.4497872554493,2.01192484455169,13.46171210000099,4,6,16.1174672554493,18.12939210000099,6,7,2
19.874513135579,2.15791566442203,ChoiceAudio,0.372374564892861,-0.8465535516069008,,19.874513135579,2.15791566442203,22.032428800001032,8,10,24.542193135579,26.700108800001033,10,11,2
28.4336039878581,2.09197531214522,ChoiceAudio,-1.169027886723503,-0.8887388281460279,,28.4336039878581,2.09197531214522,30.52557930000332,12,14,33.101283987858096,35.19325930000332,14,15,2
36.071813325947,1.94280287405491,ChoiceAudio,0.7971928550113401,-0.8465535516069008,,36.071813325947,1.94280287405491,38.01461620000191,15,17,40.739493325946995,42.682296200001915,17,18,2
44.4735408320303,2.43886826797097,ChoiceAudio,-1.8081201059868968,-0.8465535516069008,,44.4735408320303,2.43886826797097,46.91240910000127,19,21,49.1412208320303,51.580089100001274,21,22,2
52.620980436408,2.01402936359227,ChoiceAudio,-0.601574165903654,-0.8887388281460279,,52.620980436408,2.01402936359227,54.63500980000027,22,24,57.288660436407994,59.302689800000266,24,25,2
60.1618571999825,1.79786770002102,ChoiceAudio,1.3252194524108485,-0.8465535516069008,,60.1618571999825,1.79786770002102,61.95972490000352,25,27,64.8295371999825,66.62740490000353,27,28,2
67.114048802614,2.43824449738895,ChoiceAudio,1.47938777598741,-0.8465535516069008,,67.114048802614,2.43824449738895,69.55229330000294,28,30,71.781728802614,74.21997330000295,30,31,2
74.6917093228803,2.05598977711998,ChoiceAudio,1.6247415378085075,-0.8465535516069008,,74.6917093228803,2.05598977711998,76.74769910000028,32,33,79.3593893228803,81.41537910000028,34,34,1
82.850498611886,1.79603318811496,ChoiceAudio,1.7622344014987803,-0.8465535516069008,,82.850498611886,1.79603318811496,84.64653180000096,35,37,87.518178611886,89.31421180000096,37,38,2
90.7218152894457,1.70456331055539,ChoiceAudio,1.8926731732306967,-0.8465535516069008,,90.7218152894457,1.70456331055539,92.42637860000109,38,40,95.3894952894457,97.09405860000109,40,41,2
99.828782259352,1.97122874065099,ChoiceAudio,0.2540742339662168,-0.1608870020841323,,99.828782259352,1.97122874065099,101.80001100000298,42,44,104.496462259352,106.46769100000299,44,45,2
107.568732587984,2.46613971201805,ChoiceAudio,0.372374564892861,-0.8887388281460279,,107.568732587984,2.46613971201805,110.03487230000205,46,48,112.236412587984,114.70255230000205,48,49,2
114.469207160171,1.99516883982869,ChoiceAudio,-0.5456818386386837,-0.8465535516069008,,114.469207160171,1.99516883982869,116.46437599999969,49,50,119.136887160171,121.1320559999997,51,51,1
122.587570293141,1.93037050685962,ChoiceAudio,-0.4374528021446061,-0.9306752614459024,,122.587570293141,1.93037050685962,124.51794080000062,52,54,127.255250293141,129.1856208000006,54,55,2
129.674011621282,1.6575412787206,ChoiceAudio,0.6974546394950919,-0.1608870020841323,,129.674011621282,1.6575412787206,131.3315529000026,55,57,134.341691621282,135.9992329000026,57,58,2
138.730352666978,1.7559573330218,ChoiceAudio,-0.2339043149652173,-0.8465535516069008,,138.730352666978,1.7559573330218,140.4863099999998,59,61,143.398032666978,145.1539899999998,61,62,2
145.44900744261,1.87832975739002,ChoiceAudio,0.8931664532296106,-0.1608870020841323,,145.44900744261,1.87832975739002,147.32733720000002,62,64,150.11668744261,151.9950172,64,65,2
152.398598087013,1.39985381298902,ChoiceAudio,-0.77702293601034,-0.1608870020841323,,152.398598087013,1.39985381298902,153.79845190000202,65,66,157.066278087013,158.466131900002,67,67,1
159.826947583915,2.42425821608776,ChoiceAudio,-0.6877857616528102,-0.8465535516069008,,159.826947583915,2.42425821608776,162.25120580000277,68,70,164.494627583915,166.91888580000276,70,71,2
168.47383192732,1.41570107268126,ChoiceAudio,-1.169027886723503,0.4590395064130123,,168.47383192732,1.41570107268126,169.88953300000125,72,73,173.14151192731998,174.55721300000124,74,74,1
177.768982710058,1.90239408994239,ChoiceAudio,0.2133853895969659,-0.2071169003308372,,177.768982710058,1.90239408994239,179.6713768000004,76,77,182.436662710058,184.33905680000038,78,78,1
184.896152566715,1.84936283328716,ChoiceAudio,-0.4374528021446061,-0.1608870020841323,,184.896152566715,1.84936283328716,186.74551540000215,79,81,189.56383256671498,191.41319540000214,81,82,2
192.414808242247,2.17404645775605,ChoiceAudio,-0.359200519686037,-0.1990276569156816,,192.414808242247,2.17404645775605,194.58885470000305,82,84,197.082488242247,199.25653470000304,84,85,2
201.48026637717,2.20357152283032,ChoiceAudio,-0.8507381993878937,-0.8887388281460279,,201.48026637717,2.20357152283032,203.68383790000033,86,88,206.14794637717,208.35151790000032,88,89,2
209.710721380259,1.35760101974302,ChoiceAudio,-1.240666385167048,1.019528969118965,,209.710721380259,1.35760101974302,211.06832240000202,89,91,214.378401380259,215.736002400002,91,92,2
219.50826067396,2.3149991260434,ChoiceAudio,-0.1379307167469457,-0.2530740968537697,,219.50826067396,2.3149991260434,221.8232598000034,94,96,224.17594067395999,226.4909398000034,96,97,2
227.614132859326,1.69614904067566,ChoiceAudio,-0.6357088867470466,0.4590395064130123,,227.614132859326,1.69614904067566,229.31028190000166,97,99,232.28181285932598,233.97796190000165,99,100,2
234.479771713828,1.42535608617254,ChoiceAudio,1.7622344014987803,-0.1608870020841323,,234.479771713828,1.42535608617254,235.90512780000054,100,102,239.147451713828,240.57280780000053,102,103,2
244.092140114321,2.55127108568195,ChoiceAudio,-0.5018359503874059,-0.8887388281460279,,244.092140114321,2.55127108568195,246.64341120000296,104,106,248.759820114321,251.31109120000295,106,107,2
251.72425255807,1.34823914193112,ChoiceAudio,-1.2931012020144763,1.5262800654158155,,251.72425255807,1.34823914193112,253.0724917000011,107,109,256.39193255807,257.7401717000011,109,110,2
259.444966842395,1.8195342576073,ChoiceAudio,1.9554664505118284,-0.8887388281460279,,259.444966842395,1.8195342576073,261.2645011000023,111,112,264.112646842395,265.9321811000023,113,113,1
268.444909326456,1.90736887354433,ChoiceAudio,-0.3133794868536322,0.3756910860637725,,268.444909326456,1.90736887354433,270.35227820000034,115,116,273.11258932645603,275.01995820000036,117,117,1
275.41362500926,1.42847089074348,ChoiceAudio,1.0454873386425665,0.4590395064130123,,275.41362500926,1.42847089074348,276.84209590000347,118,119,280.08130500926,281.5097759000035,120,120,1
284.467406445059,2.28075755494137,ChoiceAudio,-0.6587226050836964,-0.1990276569156816,,284.467406445059,2.28075755494137,286.7481640000004,121,123,289.135086445059,291.4158440000004,123,124,2
293.226667409872,1.43870159013022,ChoiceAudio,0.4295230040729022,1.019528969118965,,293.226667409872,1.43870159013022,294.6653690000022,125,127,297.894347409872,299.33304900000223,127,128,2
302.324011401946,2.10348999805501,ChoiceAudio,2.2480875858933267,-0.8465535516069008,,302.324011401946,2.10348999805501,304.427501400001,129,131,306.991691401946,309.095181400001,131,132,2
308.982817549106,2.49666455089755,ChoiceAudio,-0.8829965412963844,-0.9723643193873308,,308.982817549106,2.49666455089755,311.47948210000357,132,134,313.65049754910603,316.1471621000036,134,135,2
316.954570292117,2.56963990788427,ChoiceAudio,-0.4374528021446061,-0.9306752614459024,,316.954570292117,2.56963990788427,319.5242102000013,135,137,321.62225029211703,324.1918902000013,137,138,2
326.157310988983,1.51787691101708,ChoiceAudio,-1.1165930698760738,1.9844450991673643,,326.157310988983,1.51787691101708,327.6751879000001,139,141,330.824990988983,332.3428679000001,141,142,2
334.506075799727,1.84234810027556,ChoiceAudio,-1.0652176150603618,-0.2450325704076525,,334.506075799727,1.84234810027556,336.34842390000256,143,145,339.173755799727,341.0161039000026,145,146,2
342.64530980623,1.78318449377184,ChoiceAudio,0.180358970588663,1.5262800654158155,,342.64530980623,1.78318449377184,344.42849430000183,146,148,347.31298980623,349.09617430000185,148,149,2
350.409082736667,1.6371133633329,ChoiceAudio,1.528767939590237,-0.1608870020841323,,350.409082736667,1.6371133633329,352.0461960999999,150,151,355.07676273666704,356.71387609999994,152,152,1
359.420589017645,2.48055478235619,ChoiceAudio,1.5772074712162365,-0.8465535516069008,,359.420589017645,2.48055478235619,361.9011438000012,154,156,364.088269017645,366.5688238000012,156,157,2
368.12921611737,2.05801878263082,ChoiceAudio,1.6247415378085075,-0.2071169003308372,,368.12921611737,2.05801878263082,370.1872349000008,157,159,372.79689611737,374.85491490000084,159,160,2
376.336563018158,1.85740748184253,ChoiceAudio,-0.4832738349770098,-0.9723643193873308,,376.336563018158,1.85740748184253,378.19397050000055,161,163,381.00424301815804,382.86165050000056,163,164,2
384.238638329804,1.53869417019814,ChoiceAudio,-1.076545021408,2.398682383874868,,384.238638329804,1.53869417019814,385.77733250000216,164,166,388.90631832980404,390.4450125000022,166,167,2
392.248823840906,2.21349445909436,ChoiceAudio,-0.7320129376355703,0.4245556847974269,,392.248823840906,2.21349445909436,394.4623183000004,168,170,396.91650384090605,399.1299983000004,170,171,2
399.886442357849,1.86551214215433,ChoiceAudio,-0.9873078470504696,0.382961610513592,,399.886442357849,1.86551214215433,401.7519545000033,171,173,404.554122357849,406.4196345000033,173,174,2
409.011252390901,2.55972310910147,ChoiceAudio,-0.943836728311382,0.9883513724450904,,409.011252390901,2.55972310910147,411.5709755000025,175,177,413.678932390901,416.2386555000025,177,178,2
