onset,duration,trial_type,param_surprise,param_V,param_rpe,onset_tr
3.47770013161789,1.45413116837881,ChoiceAudio,-0.1375614093686178,0.1823221752490811,,1
11.1003976227657,1.20243297723209,ChoiceAudio,0.1296528432096139,0.1823221752490811,,5
19.3722912481753,1.32250175182344,ChoiceAudio,0.3713775377073286,0.1823221752490811,,8
27.5961483379469,1.45470816205125,ChoiceAudio,-1.1658978324888811,0.1823221752490811,,12
35.1763284688313,1.48319213116702,ChoiceAudio,0.7950583833704346,0.1823221752490811,,15
42.2580048041564,1.35156089584052,ChoiceAudio,0.9830102576138896,0.1823221752490811,,18
51.4684016129395,1.410332787058,ChoiceAudio,-0.5999634603021793,0.1823221752490811,,22
59.4676873441203,1.3871259558764,ChoiceAudio,-0.4362815289770879,0.1823221752490811,,25
68.3234503465719,1.24546655342783,ChoiceAudio,1.47542673790999,0.1823221752490811,,29
77.2160862214805,1.39770807851892,ChoiceAudio,1.6203913172634388,0.1823221752490811,,33
83.8103209850306,1.35141601496798,ChoiceAudio,1.7575160459202264,0.1823221752490811,,36
91.6483885658781,1.22147003412101,ChoiceAudio,-0.8986835799106483,-1.0017606447090508,,39
101.349533172408,1.46537262759011,ChoiceAudio,-0.774942469018167,1.366404995207213,,43
108.873211364938,1.27250283506146,ChoiceAudio,0.3713775377073286,-1.0017606447090508,,47
116.104077388172,1.41643791182651,ChoiceAudio,0.4841156392341509,-1.0017606447090508,,50
124.826389406197,1.53582129380084,ChoiceAudio,0.5920548941431754,0.1823221752490811,,53
134.19941888961,1.2604292103897,ChoiceAudio,-0.3327492077239463,-1.0364414959686152,,58
142.597129984188,1.31160051581173,ChoiceAudio,2.5530111100024917,0.1823221752490811,,61
150.188198734526,1.41445316547106,ChoiceAudio,-0.1375614093686178,1.366404995207213,,64
159.323195201643,1.38761899835663,ChoiceAudio,-0.774942469018167,1.4010858464667777,,68
167.906970439995,1.2588080600035,ChoiceAudio,-0.6859442258261436,-1.0017606447090508,,72
174.821857776726,1.49097402327243,ChoiceAudio,-0.5999634603021793,-1.0017606447090508,,75
182.23581163173,1.24764446826885,ChoiceAudio,1.2411504766097676,1.366404995207213,,78
190.134337197494,1.34050120250322,ChoiceAudio,-1.0022159011637892,-0.967079793449486,,81
199.331851360301,1.46183743969596,ChoiceAudio,-0.9241731379911676,1.4021016212283188,,85
208.335738915706,1.35069738429229,ChoiceAudio,-1.310862411842329,1.3327399187091895,,89
217.530857753147,1.40159964685154,ChoiceAudio,-0.209008096831465,-1.0374572707301566,,93
226.893352375402,1.5165256245964,ChoiceAudio,-1.5568531959595948,1.400099822946302,,97
235.819457682046,1.1381762179517,ChoiceAudio,-0.6340067859541167,1.3317241439476486,,101
244.346177409956,1.45448479004335,ChoiceAudio,-1.0287731038320929,-1.0017606447090508,,105
252.446293077588,1.58833362241057,ChoiceAudio,0.7950583833704346,0.1823221752490811,,108
260.064744063166,1.33400683683431,ChoiceAudio,-1.289638943381362,-1.0364414959686152,,111
268.134572390467,1.31013740953131,ChoiceAudio,1.9502307190860868,-1.0017606447090508,,115
276.884240842166,1.20552675783256,ChoiceAudio,0.2533939541020952,-1.0364414959686152,,119
284.28285442388,1.59027217611947,ChoiceAudio,1.042688062330404,-1.0017606447090508,,122
292.290555878557,1.37213732144301,ChoiceAudio,-0.1945568344793732,0.1823221752490811,,125
300.662518329758,1.58124897024027,ChoiceAudio,0.428372962818084,-1.0364414959686152,,129
308.128169734362,1.41466636563564,ChoiceAudio,2.2420683658662077,0.1823221752490811,,132
317.769531868136,1.21391463186228,ChoiceAudio,-0.4896769681309068,1.4000700717052366,,136
326.251910523664,1.56998027633381,ChoiceAudio,0.0261205219564735,1.366404995207213,,140
334.354148853829,0.992640046169981,ChoiceAudio,0.0784149453861075,-1.0374572707301566,,143
342.807641505318,1.39305889467869,ChoiceAudio,-0.3327492077239463,-1.037487021971222,,147
351.978270860112,1.05949233988576,ChoiceAudio,-0.2825259887220666,-1.037487021971222,,151
361.174379185806,1.24428651419294,ChoiceAudio,-0.962894343261622,-0.9660342674468791,,155
368.806734985032,1.39304941496812,ChoiceAudio,-0.9145845077385216,-1.0364414959686152,,158
376.680184733312,1.24644416668525,ChoiceAudio,1.6203913172634388,0.1823221752490811,,161
384.027711455794,1.52185054420625,ChoiceAudio,1.666928213405824,-1.0364414959686152,,165
391.36023749876,1.32047400123702,ChoiceAudio,-1.0736625886266364,1.332770541340625,,168
399.013481097842,1.20411990215871,ChoiceAudio,-0.3913920441825443,-1.0364414959686152,,171
407.793275411052,1.50543118894711,ChoiceAudio,0.0436720776856497,-1.0374572707301566,,175
415.279938908821,1.73085259117579,ChoiceAudio,1.8449795298031877,1.366404995207213,,178
423.716690062491,1.44300903750627,ChoiceAudio,-0.5999634603021793,-1.0374572707301566,,182
432.317887847057,1.28075695293956,ChoiceAudio,-0.8567621348706765,1.402072741377623,,185
440.172618286259,1.40908111373938,ChoiceAudio,-0.8155223696307579,-1.037487021971222,,189
449.305636529298,1.44216607070121,ChoiceAudio,-0.1375614093686178,1.4010858464667777,,193
456.213164115889,1.29838988410847,ChoiceAudio,-0.0976205889360077,-1.0374878933615916,,195
463.687642359586,1.59403504041256,ChoiceAudio,-0.962894343261622,1.400100719859008,,199
471.200016943592,1.28257675640634,ChoiceAudio,-0.9241731379911676,1.4020718699872532,,202
479.561975342633,1.43866215736489,ChoiceAudio,-0.8860342285976429,1.402130526601351,,205
487.568465514203,1.25690428579401,ChoiceAudio,0.0561349513190135,-1.0374878933615916,,209
